"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1668,      -8.763310145,      -8.036076965,      -8.763898066,      -7.758190984,      -11.72798644
          0,           0,        1669,      -8.763434459,      -8.038573732,      -8.767234738,      -7.760823056,      -11.73157961
          0,           0,        1670,      -8.763562284,      -8.041068817,      -8.770587535,      -7.763476068,      -11.73517696
          0,           0,        1671,      -8.763692225,      -8.043562189,      -8.773956614,      -7.766151979,      -11.73877859
          0,           0,        1672,      -8.763822893,      -8.046053768,      -8.777341807,      -7.768851439,      -11.74238449
          0,           0,        1673,      -8.763952993,      -8.048543406,      -8.780742518,        -7.7715738,      -11.74599461
          0,           0,        1674,      -8.764081394,      -8.051030885,      -8.784157717,      -7.774317308,      -11.74960884
          0,           0,        1675,      -8.764207174,      -8.053515918,      -8.787586015,      -7.777079387,      -11.75322701
          0,           0,        1676,       -8.76432966,      -8.055998169,      -8.791025758,      -7.779856928,      -11.75684894
          0,           0,        1677,      -8.764448431,      -8.058477256,      -8.794475154,      -7.782646537,      -11.76047443
          0,           0,        1678,       -8.76456332,      -8.060952774,      -8.797932384,      -7.785444824,      -11.76410324
          0,           0,        1679,      -8.764674392,        -8.0634243,      -8.801395709,      -7.788248611,      -11.76773515
          0,           0,        1680,      -8.764781908,      -8.065891408,      -8.804863536,      -7.791055057,      -11.77136991
          0,           0,        1681,      -8.764886296,      -8.068353678,      -8.808334497,      -7.793861812,      -11.77500729
          0,           0,        1682,      -8.764988098,      -8.070810704,      -8.811807448,      -7.796666988,      -11.77864705
          0,           0,        1683,      -8.765087932,      -8.073262095,      -8.815281506,      -7.799469265,      -11.78228897
          0,           0,        1684,      -8.765186446,      -8.075707488,      -8.818756026,      -7.802267828,      -11.78593285
          0,           0,        1685,       -8.76528428,      -8.078146548,      -8.822230592,      -7.805062317,      -11.78957848
          0,           0,        1686,      -8.765382028,      -8.080578971,      -8.825704986,      -7.807852802,       -11.7932257
          0,           0,        1687,      -8.765480219,      -8.083004487,      -8.829179172,      -7.810639721,      -11.79687435
          0,           0,        1688,      -8.765579287,      -8.085422863,      -8.832653259,      -7.813423764,       -11.8005243
          0,           0,        1689,      -8.765679564,      -8.087833903,      -8.836127471,       -7.81620586,      -11.80417543
          0,           0,        1690,      -8.765781272,      -8.090237446,      -8.839602122,      -7.818987054,      -11.80782764
          0,           0,        1691,      -8.765884524,      -8.092633367,      -8.843077581,      -7.821768461,      -11.81148086
          0,           0,        1692,      -8.765989329,      -8.095021574,      -8.846554246,      -7.824551188,      -11.81513502
          0,           0,        1693,      -8.766095604,      -8.097402008,      -8.850032524,      -7.827336265,      -11.81879007
          0,           0,        1694,      -8.766203187,      -8.099774632,      -8.853512804,      -7.830124622,      -11.82244598
          0,           0,        1695,      -8.766311855,      -8.102139437,      -8.856995439,      -7.832916979,      -11.82610272
          0,           0,        1696,       -8.76642134,      -8.104496428,      -8.860480723,      -7.835713901,      -11.82976028
          0,           0,        1697,      -8.766531352,      -8.106845627,      -8.863968886,      -7.838515698,      -11.83341864
          0,           0,        1698,      -8.766641589,      -8.109187062,      -8.867460086,      -7.841322464,      -11.83707779
          0,           0,        1699,       -8.76675176,       -8.11152077,      -8.870954398,      -7.844134068,      -11.84073774
          0,           0,        1700,      -8.766861596,      -8.113846782,      -8.874451818,      -7.846950161,      -11.84439849
          0,           0,        1701,      -8.766970861,      -8.116165132,      -8.877952265,      -7.849770239,      -11.84806003
          0,           0,        1702,      -8.767079362,      -8.118475845,      -8.881455587,      -7.852593624,      -11.85172236
          0,           0,        1703,      -8.767186956,      -8.120778938,       -8.88496158,      -7.855419559,      -11.85538549
          0,           0,        1704,      -8.767293547,       -8.12307442,      -8.888469989,      -7.858247217,      -11.85904941
          0,           0,        1705,      -8.767399092,      -8.125362286,      -8.891980529,      -7.861075762,      -11.86271413
          0,           0,        1706,      -8.767503595,      -8.127642522,       -8.89549289,      -7.863904381,      -11.86637964
          0,           0,        1707,      -8.767607101,      -8.129915105,      -8.899006772,      -7.866732339,      -11.87004594
          0,           0,        1708,      -8.767709693,      -8.132180001,      -8.902521873,       -7.86955897,      -11.87371302
          0,           0,        1709,      -8.767811482,      -8.134437169,      -8.906037912,      -7.872383765,      -11.87738087
          0,           0,        1710,      -8.767912596,      -8.136686561,      -8.909554645,       -7.87520632,      -11.88104949
          0,           0,        1711,      -8.768013177,      -8.138928125,      -8.913071869,      -7.878026394,      -11.88471886
          0,           0,        1712,      -8.768113368,      -8.141161808,      -8.916589415,      -7.880843875,      -11.88838896
          0,           0,        1713,      -8.768213309,      -8.143387555,      -8.920107163,      -7.883658795,      -11.89205979
          0,           0,        1714,      -8.768313127,      -8.145605315,      -8.923625049,      -7.886471285,      -11.89573133
          0,           0,        1715,      -8.768412932,      -8.147815037,      -8.927143031,      -7.889281587,      -11.89940357
          0,           0,        1716,      -8.768512815,      -8.150016679,      -8.930661124,      -7.892090014,      -11.90307651
          0,           0,        1717,      -8.768612844,      -8.152210199,      -8.934179366,      -7.894896921,      -11.90675015
          0,           0,        1718,      -8.768713062,      -8.154395568,      -8.937697822,      -7.897702695,      -11.91042448
          0,           0,        1719,      -8.768813488,      -8.156572758,      -8.941216576,      -7.900507705,      -11.91409949
          0,           0,        1720,      -8.768914123,      -8.158741753,      -8.944735717,      -7.903312317,      -11.91777519
          0,           0,        1721,      -8.769014944,      -8.160902539,      -8.948255349,      -7.906116847,      -11.92145157
          0,           0,        1722,      -8.769115914,      -8.163055111,      -8.951775543,      -7.908921529,      -11.92512862
          0,           0,        1723,      -8.769216985,      -8.165199469,      -8.955296392,      -7.911726579,      -11.92880636
          0,           0,        1724,      -8.769318101,      -8.167335618,      -8.958817957,      -7.914532106,      -11.93248477
          0,           0,        1725,      -8.769419199,      -8.169463566,      -8.962340272,      -7.917338152,      -11.93616386
          0,           0,        1726,       -8.76952022,      -8.171583326,      -8.965863366,      -7.920144696,      -11.93984362
          0,           0,        1727,      -8.769621106,       -8.17369491,      -8.969387236,      -7.922951638,      -11.94352405
          0,           0,        1728,      -8.769721806,      -8.175798332,      -8.972911859,      -7.925758832,      -11.94720516
