"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        4539,       -9.58328179,      -8.579267384,      -9.235288513,      -8.271542077,      -10.26385059,       -5.04693155
          0,           0,        4540,      -9.583875564,      -8.580064438,      -9.236059821,      -8.272237872,      -10.26460209,      -5.047654744
          0,           0,        4541,      -9.584469814,      -8.580863645,      -9.236841644,      -8.272935764,        -10.265354,      -5.048377747
          0,           0,        4542,      -9.585067429,       -8.58166399,      -9.237627483,      -8.273636655,      -10.26610632,      -5.049100564
          0,           0,        4543,      -9.585666307,      -8.582464871,      -9.238411785,       -8.27433909,      -10.26685901,        -5.0498232
          0,           0,        4544,      -9.586264518,       -8.58326601,      -9.239194587,      -8.275040958,      -10.26761203,      -5.050545663
          0,           0,        4545,      -9.586861815,      -8.584067363,      -9.239977237,      -8.275741979,      -10.26836537,      -5.051267961
          0,           0,        4546,      -9.587458794,      -8.584868943,       -9.24075995,      -8.276443251,      -10.26911903,      -5.051990105
          0,           0,        4547,      -9.588055416,      -8.585670709,      -9.241542544,      -8.277144814,        -10.269873,      -5.052712103
          0,           0,        4548,      -9.588651429,      -8.586472612,      -9.242324784,      -8.277846215,      -10.27062727,       -5.05343396
          0,           0,        4549,      -9.589246937,      -8.587274644,      -9.243106629,      -8.278547689,      -10.27138185,      -5.054155682
          0,           0,        4550,      -9.589842599,      -8.588076804,      -9.243888132,       -8.27925181,      -10.27211541,      -5.053836634
          0,           0,        4551,      -9.589324936,      -8.588684641,      -9.244507036,      -8.278238913,      -10.27287915,      -5.054236376
          0,           0,        4552,       -9.58951903,       -8.58940273,      -9.244850667,      -8.278348107,      -10.27364285,      -5.055148927
          0,           0,        4553,      -9.590035238,      -8.590160846,      -9.245366472,      -8.278952402,      -10.27440673,      -5.055961675
          0,           0,        4554,      -9.590600188,      -8.590916572,      -9.246034153,      -8.279616296,      -10.27517133,      -5.056727139
          0,           0,        4555,       -9.59114053,      -8.591676511,       -9.24674422,      -8.280220698,      -10.27593649,      -5.057470851
          0,           0,        4556,      -9.591695396,      -8.592444563,      -9.247474858,      -8.280857038,        -10.276702,      -5.058204831
          0,           0,        4557,      -9.592257191,      -8.593219105,      -9.248225192,      -8.281503942,      -10.27746777,      -5.058934541
          0,           0,        4558,      -9.592823094,      -8.593999311,      -9.248987228,      -8.282156216,       -10.2782338,      -5.059662415
          0,           0,        4559,      -9.593392386,      -8.594784171,      -9.249751935,      -8.282814385,      -10.27900005,      -5.060389507
          0,           0,        4560,       -9.59396505,      -8.595572857,       -9.25051745,      -8.283478751,      -10.27976653,      -5.061116261
          0,           0,        4561,      -9.594541489,      -8.596364818,      -9.251285397,      -8.284149629,      -10.28053323,      -5.061842861
          0,           0,        4562,      -9.595121827,      -8.597159602,      -9.252056852,      -8.284826986,      -10.28130014,      -5.062569386
          0,           0,        4563,      -9.595705952,      -8.597956802,      -9.252831581,       -8.28551058,      -10.28206724,      -5.063295866
          0,           0,        4564,        -9.5962936,      -8.598756064,      -9.253608873,      -8.286200011,      -10.28283454,      -5.064022308
          0,           0,        4565,      -9.596884341,      -8.599557088,      -9.254388043,      -8.286894576,      -10.28360201,      -5.064748708
          0,           0,        4566,      -9.597477586,      -8.600359608,      -9.255168485,      -8.287593327,      -10.28436967,      -5.065475064
          0,           0,        4567,      -9.598072684,      -8.601163391,      -9.255949711,      -8.288295172,       -10.2851375,      -5.066201373
          0,           0,        4568,      -9.598669037,      -8.601968239,      -9.256731311,      -8.288999129,      -10.28590552,      -5.066927636
          0,           0,        4569,      -9.599266182,      -8.602773989,      -9.257512971,      -8.289704472,      -10.28667373,      -5.067653854
          0,           0,        4570,      -9.599863755,      -8.603580507,      -9.258294503,      -8.290410623,      -10.28744213,      -5.068380032
          0,           0,        4571,      -9.600461418,       -8.60438779,      -9.259075746,       -8.29111702,      -10.28821073,      -5.069106171
          0,           0,        4572,      -9.601058767,        -8.6051958,       -9.25985656,      -8.291823023,      -10.28897955,      -5.069832271
          0,           0,        4573,      -9.601655824,      -8.606003867,      -9.260637104,      -8.292528849,       -10.2897486,      -5.070558331
          0,           0,        4574,      -9.602252994,      -8.606812493,      -9.261417706,      -8.293235146,      -10.29051788,      -5.071284348
          0,           0,        4575,      -9.602849706,      -8.607621587,      -9.262198075,      -8.293940921,       -10.2912874,      -5.072010317
          0,           0,        4576,      -9.603445934,      -8.608431095,      -9.262978312,       -8.29464621,      -10.29205718,      -5.072736222
          0,           0,        4577,      -9.604041493,      -8.609241012,      -9.263758693,      -8.295350852,      -10.29282722,      -5.073462057
          0,           0,        4578,      -9.604636534,      -8.610051107,      -9.264539837,      -8.296054637,      -10.29359752,       -5.07418781
          0,           0,        4579,      -9.605231339,      -8.610861644,      -9.265319286,      -8.296757566,      -10.29436809,      -5.074913471
          0,           0,        4580,      -9.605826267,      -8.611672652,      -9.266099739,      -8.297460743,      -10.29513893,       -5.07563903
          0,           0,        4581,      -9.606421929,      -8.612484194,      -9.266881801,      -8.298165024,      -10.29591005,      -5.076364479
          0,           0,        4582,      -9.607016462,      -8.613296036,        -9.2676648,      -8.298868264,      -10.29668144,      -5.077089807
          0,           0,        4583,      -9.607609945,      -8.614108187,      -9.268448151,      -8.299570488,      -10.29745312,      -5.077815008
          0,           0,        4584,      -9.608203295,      -8.614920734,      -9.269231953,      -8.300272735,      -10.29822508,      -5.078540074
          0,           0,        4585,      -9.608796832,      -8.615733702,      -9.270016458,      -8.300975389,      -10.29899732,      -5.079264998
          0,           0,        4586,      -9.609390162,      -8.616547061,      -9.270801897,      -8.301677582,      -10.29976984,      -5.079989775
          0,           0,        4587,      -9.609984028,       -8.61736088,      -9.271587805,      -8.302381014,      -10.30054265,      -5.080714399
          0,           0,        4588,      -9.610578259,      -8.618175128,      -9.272374559,      -8.303085178,      -10.30131574,      -5.081438869
          0,           0,        4589,      -9.611173101,       -8.61898969,      -9.273161907,      -8.303790243,      -10.30208913,      -5.082163184
          0,           0,        4590,      -9.611768351,       -8.61980457,      -9.273949939,      -8.304495971,      -10.30286281,      -5.082887341
          0,           0,        4591,      -9.612363828,      -8.620619769,       -9.27473871,      -8.305202098,      -10.30363677,       -5.08361134
          0,           0,        4592,      -9.612959553,      -8.621435276,      -9.275528235,      -8.305908649,      -10.30441102,      -5.084335174
          0,           0,        4593,      -9.613557971,      -8.622251472,      -9.276318558,      -8.306626094,      -10.30518557,       -5.08505884
          0,           0,        4594,      -9.614186907,      -8.623073176,      -9.277111673,      -8.307478559,      -10.30596064,      -5.085782337
          0,           0,        4595,      -9.614786506,      -8.623890011,      -9.277926009,      -8.308209995,        -10.306736,      -5.086505661
          0,           0,        4596,      -9.615378191,      -8.624706238,      -9.278723799,      -8.308912266,      -10.30751148,      -5.087228807
          0,           0,        4597,      -9.615970272,       -8.62552322,      -9.279512625,      -8.309618294,      -10.30828717,      -5.087951776
          0,           0,        4598,      -9.616563707,      -8.626340582,      -9.280303686,      -8.310328063,      -10.30906311,      -5.088674569
          0,           0,        4599,      -9.617158752,      -8.627158225,       -9.28109824,      -8.311038792,      -10.30983932,      -5.089397183
          0,           0,        4600,      -9.617755483,       -8.62797622,      -9.281893473,      -8.311750221,      -10.31061581,      -5.090119613
          0,           0,        4601,      -9.618353482,      -8.628794539,      -9.282688112,      -8.312462381,      -10.31139258,      -5.090841858
          0,           0,        4602,      -9.618952113,      -8.629613096,      -9.283482334,      -8.313174781,      -10.31216966,      -5.091563913
          0,           0,        4603,      -9.619550961,      -8.630431846,      -9.284276362,      -8.313887052,      -10.31294703,       -5.09228578
          0,           0,        4604,      -9.620149875,      -8.631250788,      -9.285070207,      -8.314599173,      -10.31372469,      -5.093007461
          0,           0,        4605,      -9.620748878,      -8.632069933,      -9.285863846,      -8.315311316,      -10.31450266,      -5.093728961
          0,           0,        4606,       -9.62134802,      -8.632889278,      -9.286657289,      -8.316023635,      -10.31528092,      -5.094450285
          0,           0,        4607,      -9.621947303,      -8.633708812,      -9.287450527,      -8.316736174,      -10.31605949,      -5.095171452
          0,           0,        4608,       -9.62254675,      -8.634528528,      -9.288243523,      -8.317448932,      -10.31683845,      -5.095892455
          0,           0,        4609,      -9.623147218,        -8.6353485,      -9.289036317,       -8.31816319,      -10.31761784,      -5.096613294
          0,           0,        4610,      -9.623747843,      -8.636168648,      -9.289829185,      -8.318877905,      -10.31839767,      -5.097333971
          0,           0,        4611,      -9.624347038,      -8.636988828,      -9.290621872,      -8.319590814,      -10.31917793,      -5.098054485
          0,           0,        4612,       -9.62494625,      -8.637809104,      -9.291413972,      -8.320303889,      -10.31995863,      -5.098774837
          0,           0,        4613,      -9.625544344,      -8.638629203,      -9.292205343,      -8.321008101,      -10.32073974,      -5.099495029
          0,           0,        4614,      -9.626140037,      -8.639448726,      -9.292994411,      -8.321691077,      -10.32152126,      -5.100215062
          0,           0,        4615,      -9.626742593,      -8.640269261,      -9.293781784,      -8.322402054,      -10.32230316,      -5.100934933
          0,           0,        4616,      -9.627345673,      -8.641090303,      -9.294572872,       -8.32312146,      -10.32308542,      -5.101654656
          0,           0,        4617,      -9.627946782,      -8.641911221,      -9.295364731,       -8.32383796,      -10.32386802,      -5.102374233
          0,           0,        4618,      -9.628546591,      -8.642732009,      -9.296155364,      -8.324551892,      -10.32465092,      -5.103093667
          0,           0,        4619,       -9.62914606,      -8.643552836,      -9.296944824,      -8.325266146,      -10.32543409,      -5.103812963
          0,           0,        4620,      -9.629745817,       -8.64437391,      -9.297734099,      -8.325981808,      -10.32621751,       -5.10453213
          0,           0,        4621,      -9.630345278,      -8.645195004,      -9.298523436,      -8.326697188,      -10.32700125,      -5.105251173
          0,           0,        4622,      -9.630944396,      -8.646016021,      -9.299312381,       -8.32741212,      -10.32778536,      -5.105970089
          0,           0,        4623,      -9.631543212,      -8.646836959,      -9.300100755,       -8.32812678,      -10.32856984,      -5.106688882
          0,           0,        4624,      -9.632141688,       -8.64765785,      -9.300888647,      -8.328841165,      -10.32935469,      -5.107407553
          0,           0,        4625,      -9.632739772,      -8.648478717,      -9.301676153,      -8.329555208,       -10.3301399,      -5.108126102
          0,           0,        4626,      -9.633337452,      -8.649299581,      -9.302463281,      -8.330268895,      -10.33092546,       -5.10884453
          0,           0,        4627,       -9.63393473,       -8.65012046,      -9.303250029,      -8.330982221,      -10.33171137,      -5.109562836
          0,           0,        4628,      -9.634531623,      -8.650941376,      -9.304036376,      -8.331695209,      -10.33249759,      -5.110281023
          0,           0,        4629,      -9.635128128,       -8.65176235,      -9.304822336,      -8.332407834,      -10.33328412,      -5.110999092
          0,           0,        4630,       -9.63572427,      -8.652583397,      -9.305607928,      -8.333120112,      -10.33407091,      -5.111717044
          0,           0,        4631,      -9.636320068,      -8.653404531,      -9.306393181,       -8.33383204,      -10.33485795,      -5.112434883
          0,           0,        4632,      -9.636915519,      -8.654225788,      -9.307178116,      -8.334543602,      -10.33564521,      -5.113152601
          0,           0,        4633,      -9.637511471,      -8.655047317,      -9.307962768,      -8.335255951,      -10.33643267,      -5.113870198
          0,           0,        4634,      -9.638108866,      -8.655869199,      -9.308747756,      -8.335974304,      -10.33722033,      -5.114587673
          0,           0,        4635,      -9.638705805,      -8.656691124,      -9.309532696,      -8.336693336,      -10.33800817,      -5.115305026
          0,           0,        4636,      -9.639299761,      -8.657512758,      -9.310317035,      -8.337403092,      -10.33879617,      -5.116022256
          0,           0,        4637,      -9.639893614,      -8.658334625,      -9.311101115,      -8.338112146,      -10.33958433,      -5.116739375
          0,           0,        4638,      -9.640488154,      -8.659156785,       -9.31188544,      -8.338822901,      -10.34037275,      -5.117456365
          0,           0,        4639,         -9.641083,      -8.659979153,      -9.312670224,      -8.339534272,      -10.34116146,      -5.118173222
          0,           0,        4640,      -9.641678041,       -8.66080173,      -9.313455443,      -8.340245732,      -10.34195046,      -5.118889946
          0,           0,        4641,      -9.642273435,      -8.661624545,       -9.31424107,      -8.340957543,      -10.34273977,      -5.119606531
          0,           0,        4642,      -9.642869271,      -8.662447609,      -9.315027179,      -8.341669931,      -10.34352939,      -5.120322971
          0,           0,        4643,      -9.643465542,      -8.663270924,      -9.315813862,      -8.342382928,      -10.34431933,      -5.121039243
          0,           0,        4644,      -9.644062257,      -8.664094494,      -9.316601183,      -8.343096555,      -10.34510957,      -5.121755361
          0,           0,        4645,      -9.644673643,      -8.664919279,      -9.317390142,      -8.343827008,      -10.34590016,      -5.122471362
          0,           0,        4646,       -9.64527201,      -8.665743954,      -9.318181925,      -8.344543204,      -10.34669104,      -5.123187222
          0,           0,        4647,      -9.645869835,      -8.666568208,      -9.318972513,      -8.345261217,      -10.34748215,      -5.123902922
          0,           0,        4648,      -9.646468548,       -8.66739273,      -9.319761689,      -8.345978191,      -10.34827348,      -5.124618453
          0,           0,        4649,      -9.647066487,      -8.668217688,      -9.320552174,       -8.34669343,      -10.34906501,      -5.125333815
          0,           0,        4650,      -9.647663023,      -8.669042626,      -9.321344976,      -8.347406491,       -10.3498567,      -5.126049015
          0,           0,        4651,      -9.648263195,      -8.669867632,      -9.322138463,      -8.348123652,      -10.35064852,      -5.126764038
          0,           0,        4652,      -9.648864452,       -8.67069336,      -9.322931398,       -8.34884262,      -10.35144052,      -5.127478876
          0,           0,        4653,      -9.649463679,      -8.671519712,      -9.323725291,      -8.349563358,      -10.35223277,      -5.128193521
          0,           0,        4654,      -9.650059234,      -8.672344525,      -9.324524622,      -8.350273499,      -10.35300318,      -5.127799714
          0,           0,        4655,      -9.649568065,      -8.672966141,      -9.325169659,      -8.349254406,      -10.35380492,      -5.128114243
          0,           0,        4656,      -9.649771449,       -8.67370241,       -9.32550775,      -8.349364776,      -10.35460664,      -5.129065636
          0,           0,        4657,      -9.650287142,      -8.674481372,      -9.326013875,      -8.349970781,      -10.35540855,      -5.129891168
          0,           0,        4658,      -9.650039985,      -8.675264657,      -9.326668925,      -8.349755299,      -10.35621069,      -5.130658009
          0,           0,        4659,      -9.650055526,      -8.676050464,      -9.327390627,      -8.349725497,      -10.35701312,      -5.131398008
          0,           0,        4660,      -9.650446981,       -8.67684391,      -9.328129952,      -8.350171239,       -10.3578159,      -5.132125952
          0,           0,        4661,      -9.650988802,      -8.677644771,      -9.328892645,      -8.350809037,      -10.35861909,      -5.132848525
          0,           0,        4662,      -9.651568459,      -8.678451074,      -9.329668468,      -8.351488628,      -10.35942269,      -5.133568699
          0,           0,        4663,      -9.652154841,      -8.679261691,      -9.330449674,      -8.352175346,      -10.36022666,      -5.134287773
          0,           0,        4664,      -9.652743816,      -8.680076191,      -9.331234916,      -8.352867553,      -10.36103096,      -5.135006304
          0,           0,        4665,      -9.653335545,      -8.680894306,      -9.332023944,       -8.35356496,      -10.36183554,      -5.135724531
          0,           0,        4666,      -9.653929957,      -8.681715652,      -9.332815952,      -8.354266095,      -10.36264034,      -5.136442555
          0,           0,        4667,      -9.654526579,      -8.682539678,      -9.333610163,       -8.35497049,      -10.36344532,      -5.137160416
          0,           0,        4668,       -9.65512521,      -8.683365896,      -9.334405814,      -8.355678099,      -10.36425042,      -5.137878126
          0,           0,        4669,      -9.655727807,      -8.684194025,      -9.335202589,      -8.356403447,      -10.36505561,      -5.138595687
          0,           0,        4670,      -9.656334311,      -8.685024043,      -9.335996763,      -8.357145261,       -10.3658609,      -5.139313096
          0,           0,        4671,      -9.656949064,      -8.685856384,      -9.336788437,      -8.357880499,      -10.36666626,      -5.140030353
          0,           0,        4672,      -9.657554594,      -8.686688195,      -9.337593514,       -8.35859752,      -10.36747169,      -5.140747459
          0,           0,        4673,      -9.658157516,      -8.687520221,      -9.338394895,      -8.359312449,      -10.36827719,      -5.141464418
          0,           0,        4674,      -9.658763106,      -8.688352966,      -9.339191603,      -8.360031706,      -10.36908276,      -5.142181234
          0,           0,        4675,      -9.659370456,      -8.689186333,      -9.339987917,      -8.360752968,      -10.36988843,      -5.142897909
          0,           0,        4676,      -9.659977605,      -8.690020086,      -9.340784802,      -8.361473644,      -10.37069422,      -5.143614445
          0,           0,        4677,      -9.660590502,      -8.690855406,      -9.341582028,      -8.362215515,       -10.3715002,      -5.144330844
          0,           0,        4678,       -9.66120781,      -8.691692922,      -9.342391463,      -8.362978954,      -10.37230644,      -5.145047101
          0,           0,        4679,      -9.661810515,      -8.692528808,      -9.343213522,      -8.363701482,      -10.37311281,      -5.145763221
          0,           0,        4680,      -9.662410111,      -8.693363524,      -9.344010954,      -8.364414649,      -10.37391926,      -5.146479204
          0,           0,        4681,      -9.663010875,       -8.69419819,      -9.344798525,      -8.365129712,      -10.37472585,      -5.147195046
          0,           0,        4682,      -9.663612944,      -8.695033349,       -9.34558917,      -8.365847468,      -10.37553264,      -5.147910747
          0,           0,        4683,      -9.664215382,      -8.695868884,      -9.346382709,      -8.366565639,      -10.37633966,      -5.148626305
          0,           0,        4684,      -9.664817941,       -8.69670465,      -9.347176182,      -8.367283546,       -10.3771469,      -5.149341718
          0,           0,        4685,       -9.66542034,      -8.697540624,      -9.347969134,      -8.368000763,      -10.37795439,      -5.150056982
          0,           0,        4686,      -9.666022814,      -8.698376874,      -9.348761374,      -8.368717592,      -10.37876213,      -5.150772091
          0,           0,        4687,      -9.666625707,      -8.699213395,      -9.349553073,      -8.369434693,      -10.37957013,      -5.151487045
          0,           0,        4688,      -9.667231867,      -8.700050165,      -9.350344456,      -8.370156193,      -10.38037839,      -5.152201844
          0,           0,        4689,      -9.667836745,      -8.700887161,      -9.351135694,      -8.370875798,      -10.38118691,      -5.152916492
          0,           0,        4690,      -9.668440669,      -8.701724383,      -9.351926835,       -8.37159408,       -10.3819957,       -5.15363099
          0,           0,        4691,       -9.66904444,      -8.702561848,      -9.352718097,      -8.372312253,      -10.38280475,      -5.154345339
          0,           0,        4692,      -9.669648405,      -8.703399539,      -9.353509525,      -8.373030842,      -10.38361406,      -5.155059545
          0,           0,        4693,      -9.670254531,      -8.704237678,      -9.354301241,      -8.373753618,      -10.38442365,      -5.155773608
          0,           0,        4694,      -9.670895599,      -8.705080189,      -9.355094259,      -8.374544334,      -10.38523359,      -5.156487529
          0,           0,        4695,      -9.671506009,      -8.705919519,      -9.355903612,      -8.375275858,      -10.38604394,        -5.1572013
          0,           0,        4696,       -9.67210386,      -8.706757788,      -9.356701807,      -8.375985877,      -10.38685472,       -5.15791492
          0,           0,        4697,      -9.672704903,      -8.707596569,      -9.357493489,      -8.376701489,      -10.38766591,      -5.158628386
          0,           0,        4698,      -9.673310108,      -8.708435831,      -9.358285905,      -8.377423611,      -10.38847752,      -5.159341694
          0,           0,        4699,       -9.67391594,      -8.709275259,       -9.35908021,      -8.378146517,      -10.38928953,      -5.160054844
          0,           0,        4700,      -9.674517322,      -8.710114865,      -9.359875307,      -8.378864412,      -10.39010192,      -5.160767825
          0,           0,        4701,       -9.67511951,      -8.710954677,      -9.360668865,      -8.379582894,      -10.39091468,      -5.161480633
          0,           0,        4702,      -9.675725813,      -8.711794648,      -9.361463223,      -8.380306608,      -10.39172775,      -5.162193272
          0,           0,        4703,      -9.676332058,      -8.712634767,       -9.36225984,      -8.381030189,      -10.39254111,      -5.162905755
          0,           0,        4704,      -9.676937406,      -8.713475051,      -9.363056888,      -8.381752655,      -10.39335483,      -5.163618061
          0,           0,        4705,      -9.677542568,       -8.71431552,      -9.363853821,      -8.382475057,      -10.39416887,      -5.164330187
          0,           0,        4706,      -9.678147819,      -8.715156185,      -9.364650943,      -8.383197756,      -10.39498326,      -5.165042129
          0,           0,        4707,      -9.678753044,      -8.715997048,      -9.365448419,      -8.383920546,      -10.39579797,      -5.165753885
          0,           0,        4708,      -9.679358176,      -8.716838112,      -9.366246226,      -8.384643313,      -10.39661301,      -5.166465452
          0,           0,        4709,      -9.679963224,      -8.717679381,      -9.367044363,      -8.385366085,      -10.39742838,      -5.167176825
          0,           0,        4710,       -9.68056819,       -8.71852086,      -9.367842845,      -8.386088883,      -10.39824406,      -5.167888001
          0,           0,        4711,       -9.68117305,      -8.719362555,       -9.36864169,      -8.386811672,      -10.39906004,      -5.168598976
          0,           0,        4712,      -9.681777803,      -8.720204469,      -9.369440888,      -8.387534458,      -10.39987631,      -5.169309746
          0,           0,        4713,       -9.68238246,      -8.721046608,      -9.370240418,      -8.388257264,      -10.40069285,       -5.17002031
          0,           0,        4714,       -9.68298702,      -8.721888981,      -9.371040178,      -8.388980107,      -10.40150963,      -5.170730665
          0,           0,        4715,      -9.683591492,      -8.722731588,      -9.371840228,      -8.389702988,      -10.40232663,      -5.171440809
          0,           0,        4716,      -9.684195881,      -8.723574421,      -9.372640695,      -8.390425896,      -10.40314384,       -5.17215074
          0,           0,        4717,        -9.6848002,      -8.724417483,      -9.373441389,      -8.391148876,      -10.40396122,      -5.172860456
          0,           0,        4718,       -9.68540447,      -8.725260769,      -9.374242269,      -8.391871952,      -10.40477876,      -5.173569955
          0,           0,        4719,        -9.6860087,      -8.726104274,      -9.375043337,      -8.392595133,      -10.40559646,      -5.174279234
          0,           0,        4720,      -9.686612893,      -8.726947991,       -9.37584458,      -8.393318419,      -10.40641429,      -5.174988293
          0,           0,        4721,      -9.687217081,      -8.727791916,      -9.376645982,      -8.394041868,      -10.40723226,      -5.175697133
          0,           0,        4722,      -9.687821282,      -8.728636046,      -9.377447542,      -8.394765513,      -10.40805037,      -5.176405752
          0,           0,        4723,       -9.68842552,      -8.729480373,       -9.37824926,      -8.395489388,      -10.40886862,      -5.177114148
          0,           0,        4724,      -9.689029818,      -8.730324893,      -9.379051135,      -8.396213535,      -10.40968701,      -5.177822323
          0,           0,        4725,      -9.689634194,      -8.731169599,      -9.379853161,      -8.396937991,      -10.41050556,      -5.178530274
          0,           0,        4726,      -9.690238628,      -8.732014486,      -9.380655333,       -8.39766272,      -10.41132427,      -5.179238003
          0,           0,        4727,      -9.690843175,      -8.732859541,       -9.38145764,      -8.398387837,      -10.41214314,      -5.179945512
          0,           0,        4728,      -9.691447834,      -8.733704757,      -9.382260059,      -8.399113336,      -10.41296218,      -5.180652801
          0,           0,        4729,      -9.692052575,      -8.734550127,       -9.38306257,      -8.399839189,       -10.4137814,      -5.181359873
          0,           0,        4730,      -9.692657408,      -8.735395649,      -9.383865151,      -8.400565447,      -10.41460081,      -5.182066726
          0,           0,        4731,      -9.693262223,      -8.736241272,      -9.384667801,      -8.401291923,      -10.41542041,      -5.182773364
          0,           0,        4732,       -9.69386697,       -8.73708695,      -9.385470313,      -8.402018473,      -10.41624021,      -5.183479786
          0,           0,        4733,       -9.69447163,      -8.737932737,      -9.386272512,      -8.402745064,      -10.41706023,      -5.184185995
          0,           0,        4734,      -9.695076225,      -8.738778622,      -9.387074605,      -8.403471826,      -10.41788045,      -5.184891992
          0,           0,        4735,      -9.695680679,      -8.739624596,      -9.387876613,      -8.404198662,       -10.4187009,       -5.18559778
          0,           0,        4736,       -9.69626683,      -8.740470534,      -9.388681109,      -8.404843195,      -10.41952168,       -5.18630336
          0,           0,        4737,      -9.696867803,      -8.741318456,      -9.389493884,       -8.40556155,      -10.42034262,      -5.187008735
          0,           0,        4738,      -9.697466488,      -8.742163851,      -9.390294395,      -8.406286136,      -10.42116368,      -5.187713907
          0,           0,        4739,      -9.698064166,      -8.743008802,      -9.391090796,      -8.407007102,      -10.42198492,      -5.188418878
          0,           0,        4740,      -9.698663697,      -8.743854426,      -9.391889545,       -8.40773038,       -10.4228064,      -5.189123652
          0,           0,        4741,      -9.699264389,      -8.744700402,      -9.392690247,       -8.40845501,      -10.42362812,      -5.189828229
          0,           0,        4742,      -9.699865622,      -8.745546504,      -9.393491131,      -8.409179729,       -10.4244501,      -5.190532606
          0,           0,        4743,      -9.700467354,       -8.74639273,      -9.394291448,      -8.409904683,      -10.42527231,      -5.191236784
          0,           0,        4744,      -9.701069423,      -8.747239072,      -9.395091178,      -8.410629981,      -10.42607187,      -5.190759092
          0,           0,        4745,       -9.70059482,      -8.747873885,      -9.395750995,      -8.409585304,      -10.42690384,      -5.190982477
          0,           0,        4746,      -9.700803482,      -8.748628779,      -9.396077133,      -8.409684819,       -10.4277357,       -5.19197139
          0,           0,        4747,      -9.701322018,      -8.749428696,      -9.396572402,      -8.410293838,      -10.42856756,       -5.19280717
          0,           0,        4748,       -9.70189098,      -8.750234717,      -9.397223541,      -8.410977941,      -10.42939938,      -5.193572468
          0,           0,        4749,      -9.702451906,      -8.751043688,      -9.397940256,      -8.411641911,      -10.43023117,      -5.194305796
          0,           0,        4750,      -9.703015665,      -8.751859687,      -9.398687751,        -8.4123069,      -10.43106299,       -5.19502482
          0,           0,        4751,      -9.703587538,      -8.752682851,      -9.399456667,      -8.412983776,       -10.4318949,      -5.195737499
          0,           0,        4752,      -9.704164247,      -8.753511314,      -9.400237889,      -8.413668198,      -10.43272696,      -5.196447367
          0,           0,        4753,        -9.7047437,      -8.754343772,       -9.40102365,      -8.414357142,      -10.43355922,      -5.197155961
          0,           0,        4754,      -9.705326077,      -8.755179624,      -9.401810983,      -8.415051049,      -10.43439169,      -5.197863938
          0,           0,        4755,       -9.70591171,      -8.756018431,      -9.402600032,      -8.415750461,      -10.43522442,      -5.198571572
          0,           0,        4756,      -9.706500375,      -8.756859747,      -9.403391379,       -8.41645496,      -10.43605741,      -5.199278977
          0,           0,        4757,      -9.707091644,      -8.757703167,      -9.404185097,      -8.417163779,      -10.43689068,      -5.199986197
          0,           0,        4758,      -9.707685106,      -8.758548357,      -9.404980891,       -8.41787624,      -10.43772423,      -5.200693246
          0,           0,        4759,      -9.708280352,       -8.75939504,      -9.405778348,      -8.418591704,      -10.43855808,      -5.201400125
          0,           0,        4760,      -9.708876931,      -8.760242975,      -9.406577064,      -8.419309484,      -10.43939221,      -5.202106834
          0,           0,        4761,      -9.709474416,      -8.761091959,      -9.407376659,      -8.420028917,      -10.44022663,      -5.202813374
          0,           0,        4762,      -9.710072419,      -8.761941827,      -9.408176818,      -8.420749426,      -10.44106134,      -5.203519744
          0,           0,        4763,      -9.710670609,      -8.762792443,      -9.408977306,      -8.421470516,      -10.44189633,      -5.204225948
          0,           0,        4764,      -9.711268736,        -8.7636437,      -9.409777961,      -8.422191796,       -10.4427316,      -5.204931986
          0,           0,        4765,      -9.711866473,      -8.764495498,      -9.410578668,      -8.422912768,      -10.44356715,      -5.205637855
          0,           0,        4766,      -9.712467922,       -8.76534836,       -9.41137931,       -8.42364231,      -10.44440299,      -5.206343553
          0,           0,        4767,      -9.713135104,       -8.76621105,      -9.412182915,      -8.424514203,      -10.44523914,      -5.207049071
          0,           0,        4768,      -9.713733832,      -8.767065155,      -9.413023173,      -8.425250901,      -10.44607556,        -5.2077544
          0,           0,        4769,      -9.714308734,      -8.767917019,      -9.413833143,      -8.425939747,      -10.44691224,      -5.208459535
          0,           0,        4770,      -9.714891822,      -8.768770251,        -9.4146253,      -8.426641907,      -10.44774919,      -5.209164461
          0,           0,        4771,      -9.715482877,      -8.769624572,      -9.415418732,      -8.427358123,      -10.44858641,      -5.209869174
          0,           0,        4772,      -9.716074354,      -8.770479179,      -9.416216512,      -8.428074722,       -10.4494239,      -5.210573671
          0,           0,        4773,      -9.716664155,      -8.771333949,      -9.417015371,      -8.428787849,      -10.45026166,       -5.21127795
          0,           0,        4774,      -9.717253437,       -8.77218904,      -9.417813726,      -8.429499716,      -10.45109969,      -5.211982007
          0,           0,        4775,      -9.717843048,      -8.773044522,      -9.418611868,      -8.430211956,      -10.45193799,      -5.212685835
          0,           0,        4776,      -9.718432986,      -8.773900369,      -9.419410208,      -8.430924626,      -10.45277657,      -5.213389429
          0,           0,        4777,      -9.719023178,      -8.774756573,       -9.42020888,      -8.431637586,      -10.45361541,      -5.214092785
