"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       
        212,           0,          10,      -8.383746057,      -6.718388234,      -7.393920057,      -8.942332014,      -3.980187078,      0.0233642525,       1.245912187
        213,           0,          10,      -8.381441963,      -6.720832641,      -7.404685524,      -8.943589498,      -3.980957816,     0.02336205382,       1.245865802
        214,           0,          10,      -8.392082101,      -6.723266186,       -7.41614532,       -8.94479257,      -3.981096283,     0.02336026949,       1.245828348
        215,           0,          10,      -8.414775762,      -6.725694807,      -7.427900791,      -8.945950596,      -3.980983659,     0.02335918285,        1.24580159
        216,           0,          10,      -8.444975081,      -6.728117541,      -7.439603997,       -8.94707495,      -3.981118105,     0.02335896618,       1.245785634
        217,           0,          10,      -8.471449823,       -6.73053944,      -7.451204987,      -8.948173744,      -3.982091008,     0.02335980941,        1.24577962
        218,           0,          10,      -8.479385167,      -6.732965775,      -7.462767884,      -8.949254618,      -3.983715687,     0.02336193903,       1.245782299
        219,           0,          10,      -8.463441987,      -6.735390166,        -7.4740811,      -8.950324721,      -3.985710392,      0.0233655241,       1.245792257
        220,           0,          10,      -8.433636585,      -6.737796654,      -7.484608702,      -8.951389535,      -3.987611189,      0.0233705339,       1.245807847
        221,           0,          10,      -8.403971412,      -6.740173306,      -7.493866064,       -8.95245182,      -3.988661528,     0.02337663162,       1.245826967
        222,           0,          10,      -8.383585675,      -6.742518597,      -7.501660601,      -8.953511256,      -3.988339589,     0.02338315879,       1.245846943
        223,           0,          10,      -8.377022906,      -6.744834088,       -7.50800958,      -8.954565071,       -3.98663782,     0.02338921823,        1.24586463
        224,           0,          10,      -8.386436788,      -6.747117005,      -7.512877999,      -8.955601145,      -3.984142094,     0.02339382881,       1.245876769
        225,           0,          10,      -8.412121899,      -6.749366864,      -7.516274914,      -8.956607748,      -3.981829433,     0.02339610975,       1.245880454
        226,           0,          10,      -8.451471641,      -6.751593085,      -7.518467676,      -8.957579223,      -3.980481572,     0.02339544881,       1.245873576
        227,           0,          10,      -8.497150084,      -6.753808817,      -7.519931854,      -8.958526276,       -3.98030573,     0.02339161355,       1.245855077
        228,           0,          10,      -8.536591658,       -6.75601547,      -7.521141891,      -8.959448131,      -3.981021763,     0.02338477869,       1.245824969
        229,           0,          10,      -8.557594806,      -6.758195146,      -7.522493314,      -8.960345698,      -3.982268351,     0.02337546885,       1.245784157
        230,           0,          10,      -8.558983884,      -6.760318492,      -7.524388403,      -8.961221478,      -3.983973755,     0.02336444244,       1.245734162
        231,           0,          10,      -8.551815924,      -6.762359334,      -7.527230721,      -8.962079112,      -3.986244774,     0.02335256184,       1.245676859
        232,           0,          10,      -8.548874764,      -6.764298829,       -7.53123776,      -8.962922356,      -3.988858841,     0.02334069152,       1.245614336
        233,           0,          10,      -8.557100425,      -6.766128954,      -7.536331302,      -8.963749877,      -3.991243418,     0.02332964197,       1.245548885
        234,           0,          10,      -8.575457471,      -6.767853402,      -7.542265518,      -8.964562223,      -3.992739975,     0.02332014632,       1.245483087
        235,           0,          10,      -8.593971359,      -6.769487499,      -7.548850706,      -8.965365597,       -3.99298124,     0.02331283926,       1.245419824
        236,           0,          10,      -8.596347094,      -6.771052514,      -7.556020613,      -8.966160092,      -3.992271254,     0.02330821387,       1.245362108
        237,           0,          10,      -8.572731196,      -6.772569519,      -7.563700933,       -8.96694535,      -3.991170318,     0.02330655897,        1.24531268
        238,           0,          10,      -8.530513298,      -6.774056263,      -7.571685754,      -8.967721141,      -3.990219787,     0.02330790298,       1.245273468
        239,           0,          10,      -8.485297593,      -6.775526101,      -7.579645001,      -8.968487543,      -3.989677806,     0.02331199611,       1.245245149
        240,           0,          10,      -8.448688104,      -6.776985676,      -7.587218411,      -8.969244888,      -3.989524217,     0.02331834765,       1.245226964
        241,           0,          10,      -8.426446439,      -6.778432555,      -7.594059244,      -8.969986077,      -3.989722533,     0.02332630998,       1.245216904
        242,           0,          10,      -8.420831567,      -6.779855518,      -7.600018474,      -8.970706186,      -3.990243223,     0.02333518339,       1.245212173
        243,           0,          10,      -8.432273845,      -6.781244153,      -7.605350165,      -8.971411525,      -3.991028725,     0.02334431365,       1.245209783
        244,           0,          10,      -8.460087338,      -6.782637874,      -7.610798857,      -8.972114459,      -3.991933705,      0.0233531629,       1.245207094
        245,           0,          10,      -8.502234199,         -6.784003,      -7.617175441,      -8.972821734,      -3.992874903,     0.02336134749,       1.245202176
        246,           0,          10,      -8.554504696,      -6.785293654,      -7.624953686,      -8.973539596,      -3.993932563,      0.0233686461,       1.245193937
        247,           0,          10,      -8.609561003,      -6.786508251,      -7.634279281,       -8.97427415,      -3.995251315,     0.02337498717,       1.245182052
        248,           0,          10,      -8.656498023,       -6.78765254,      -7.645123802,      -8.975029816,      -3.997022761,     0.02338042519,       1.245166754
        249,           0,          10,      -8.685497832,      -6.788748888,      -7.657335055,      -8.975807462,      -3.999190295,     0.02338511247,       1.245148578
        250,           0,          10,      -8.696209381,      -6.789830186,      -7.670678082,      -8.976605754,      -4.001431295,     0.02338926733,        1.24512814
        251,           0,          10,      -8.697733959,      -6.790918634,      -7.684763726,      -8.977416974,       -4.00335378,     0.02339313423,       1.245105985
        252,           0,          10,       -8.69924482,      -6.792032171,      -7.698887257,      -8.978222073,      -4.004969392,     0.02339693141,       1.245082529
        253,           0,          10,      -8.703752364,      -6.793167102,      -7.712023339,      -8.979013173,      -4.006190609,     0.02340079051,       1.245058054
        254,           0,          10,      -8.708044444,      -6.794313221,      -7.723092127,      -8.979782924,      -4.007077488,     0.02340470417,       1.245032757
        255,           0,          10,      -8.706920986,      -6.795473089,      -7.731105682,      -8.980525314,      -4.007323884,     0.02340850686,       1.245006804
        256,           0,          10,      -8.699322644,      -6.796647984,      -7.735919345,      -8.981239717,      -4.006582118,     0.02341190943,       1.244980404
        257,           0,          10,      -8.689680968,       -6.79783544,      -7.738193054,      -8.981930625,      -4.004802051,     0.02341458965,       1.244953891
        258,           0,          10,      -8.684455911,      -6.799028178,      -7.738805583,       -8.98260575,      -4.002300458,     0.02341631683,       1.244927818
        259,           0,          10,      -8.688311512,      -6.800212673,       -7.73839504,      -8.983273179,       -3.99966757,     0.02341706779,       1.244903029
        260,           0,          10,       -8.70259685,      -6.801373327,      -7.737142011,      -8.983939663,      -3.997409622,     0.02341708788,       1.244880654
        261,           0,          10,      -8.725894263,      -6.802487468,      -7.735406091,      -8.984603465,       -3.99587414,     0.02341686677,       1.244861988
        262,           0,          10,      -8.753313684,      -6.803534917,      -7.733620261,       -8.98526195,      -3.995146391,     0.02341702831,       1.244848258
