"Time_Iter","Inner_Iter",    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  
         38,         141,               0.5,    -0.01113908543,      0.8307553108,                 0,                 0,                 0,     0.07320921877,    -0.01113908543,      0.8307553108,                 0,      -74.58020821,     0.01554821402,               0.5,    0.006833564111,      0.6953903527,                 0,                 0,                 0,     0.07337076871,    0.006833564111,      0.6953903527,                 0,       33.33593981,     0.01196631861
         39,         129,               0.5,      -0.011217746,      0.8240461297,                 0,                 0,                 0,      0.0697258233,      -0.011217746,      0.8240461297,                 0,      -73.45915391,     0.01554821402,               0.5,    0.006345690865,      0.6988675359,                 0,                 0,                 0,     0.07327225667,    0.006345690865,      0.6988675359,                 0,       30.44958593,      0.0120631266
         40,         122,               0.5,    -0.01162278818,      0.8231532247,                 0,                 0,                 0,     0.06869598049,    -0.01162278818,      0.8231532247,                 0,      -70.82235449,     0.01704779558,               0.5,    0.005872836154,      0.7021382119,                 0,                 0,                 0,     0.07315182835,    0.005872836154,      0.7021382119,                 0,       27.78453486,     0.01219430209
         41,         127,               0.5,    -0.01253779257,      0.8296156772,                 0,                 0,                 0,     0.07052354555,    -0.01253779257,      0.8296156772,                 0,      -66.16919784,     0.01704779558,               0.5,     0.00540076875,      0.7054068649,                 0,                 0,                 0,     0.07308443649,     0.00540076875,      0.7054068649,                 0,       25.37546479,     0.01231875065
         42,         121,               0.5,     -0.0133142866,      0.8360894645,                 0,                 0,                 0,     0.07178377789,     -0.0133142866,      0.8360894645,                 0,      -62.79641485,     0.01704779558,               0.5,    0.004932892367,      0.7086739299,                 0,                 0,                 0,     0.07305192002,    0.004932892367,      0.7086739299,                 0,        23.1711678,     0.01243697677
         43,         122,               0.5,    -0.01312171616,      0.8391768801,                 0,                 0,                 0,     0.07163153854,    -0.01312171616,      0.8391768801,                 0,      -63.95328704,     0.01704779558,               0.5,    0.004492536061,      0.7118569287,                 0,                 0,                 0,     0.07301727657,    0.004492536061,      0.7118569287,                 0,        21.0461811,     0.01254943576
         44,         116,               0.5,    -0.01294089586,      0.8394660004,                 0,                 0,                 0,     0.07027979095,    -0.01294089586,      0.8394660004,                 0,       -64.8692339,     0.01704779558,               0.5,    0.004077454349,      0.7148952399,                 0,                 0,                 0,     0.07295209834,    0.004077454349,      0.7148952399,                 0,       19.00057598,     0.01265653957
         45,         114,               0.5,    -0.01333885455,      0.8398234588,                 0,                 0,                 0,     0.06973613606,    -0.01333885455,      0.8398234588,                 0,      -62.96068793,     0.01704779558,               0.5,    0.003672423909,      0.7178005473,                 0,                 0,                 0,     0.07287730852,    0.003672423909,      0.7178005473,                 0,       17.09450008,      0.0127586618
         46,         116,               0.5,    -0.01415588933,      0.8421616354,                 0,                 0,                 0,      0.0702957198,    -0.01415588933,      0.8421616354,                 0,      -59.49196238,     0.01704779558,               0.5,    0.003267234972,      0.7206269357,                 0,                 0,                 0,     0.07281863605,    0.003267234972,      0.7206269357,                 0,       15.35389866,     0.01285614212
         47,         114,               0.5,    -0.01466249223,      0.8448930375,                 0,                 0,                 0,      0.0706195464,    -0.01466249223,      0.8448930375,                 0,      -57.62274411,     0.01704779558,               0.5,     0.00286879659,      0.7233884046,                 0,                 0,                 0,     0.07276976739,     0.00286879659,      0.7233884046,                 0,       13.73219548,     0.01294928997
         48,         116,               0.5,    -0.01449754533,      0.8464393196,                 0,                 0,                 0,       0.070130496,    -0.01449754533,      0.8464393196,                 0,      -58.38500936,     0.01704779558,               0.5,    0.002491267418,      0.7260634245,                 0,                 0,                 0,     0.07271239193,    0.002491267418,      0.7260634245,                 0,       12.16443016,     0.01303838792
